date,fighter,kd,sig_strike_landed,sig_strike_attempts,sig_strike_percent,strike_landed,strike_attempts,td_landed,td_attempts,td_percent,sub_attempts,pass,rev,kds_received,sig_strikes_received,strikes_received,tds_received,method,round_finished,time,rounds,res,weight_class,fight_pk,sig_strikes_avoided,tds_defended,strikes_avoided,strike_percent,sig_reg_mixture,sig_reg_percent
2016-08-06,Danielle Taylor,0,17,102,0.16666666666666666,17,102,1,1,1,0,0,NA,0,17,17,0,Decision,3,05:00:00,3,L,Women_Strawweight,3776,234,0,234,0.16666666666666666,1,0.16666666666666666
2016-08-06,Court McGee,0,15,39,0.38461538461538464,55,82,4,15,0.26666666666666666,1,0,NA,0,23,45,0,Decision,3,05:00:00,3,W,Men_Welterweight,3775,42,1,43,0.6707317073170732,0.47560975609756095,0.5785123966942148
2016-08-06,Dominique Steele,0,23,65,0.35384615384615387,45,88,0,1,0,0,0,NA,0,15,55,4,Decision,3,05:00:00,3,L,Men_Welterweight,3775,24,11,27,0.5113636363636364,0.7386363636363636,0.4444444444444444
2016-08-06,Viktor Pesta,0,3,42,0.07142857142857142,4,43,0,2,0,0,0,NA,1,15,20,0,KO/TKO,2,00:53:00,3,L,Men_Heavyweight,3774,47,0,47,0.09302325581395349,0.9767441860465116,0.08235294117647059
2016-08-06,Marcin Tybura,1,15,62,0.24193548387096775,20,67,0,0,0,0,0,NA,0,3,4,0,KO/TKO,2,00:53:00,3,W,Men_Heavyweight,3774,39,2,39,0.29850746268656714,0.9253731343283582,0.2713178294573643
2016-08-06,David Teymur,1,26,61,0.4262295081967213,26,61,0,1,0,0,0,NA,0,8,9,0,KO/TKO,2,01:25:00,3,W,Men_Lightweight,3773,20,0,20,0.4262295081967213,1,0.4262295081967213
2016-08-06,Jason Novelli,0,8,28,0.2857142857142857,9,29,0,0,0,0,0,NA,1,26,26,0,KO/TKO,2,01:25:00,3,L,Men_Lightweight,3773,35,1,35,0.3103448275862069,0.9655172413793104,0.2982456140350877
2016-08-06,Teruto Ishihara,1,13,25,0.52,13,25,0,1,0,0,0,NA,0,5,5,0,KO/TKO,1,02:32:00,3,W,Men_Featherweight,3772,13,0,13,0.52,1,0.52
2016-08-06,Horacio Gutierrez,0,5,18,0.2777777777777778,5,18,0,0,0,0,0,NA,1,13,13,0,KO/TKO,1,02:32:00,3,L,Men_Featherweight,3772,12,1,12,0.2777777777777778,1,0.2777777777777778
2016-08-06,Cub Swanson,0,67,109,0.6146788990825688,91,133,1,1,1,1,0,NA,0,23,51,3,Decision,3,05:00:00,3,W,Men_Featherweight,3771,78,9,81,0.6842105263157895,0.8195488721804511,0.6528925619834711
2016-08-06,Tatsuya Kawajiri,0,23,101,0.22772277227722773,51,132,3,12,0.25,0,1,NA,0,67,91,1,Decision,3,05:00:00,3,L,Men_Featherweight,3771,42,0,42,0.38636363636363635,0.7651515151515151,0.31759656652360513
2016-08-06,Chase Sherman,0,59,166,0.35542168674698793,60,167,0,0,0,0,0,NA,0,113,114,0,Decision,3,05:00:00,3,L,Men_Heavyweight,3770,117,0,117,0.3592814371257485,0.9940119760479041,0.35735735735735735
2016-08-06,Justin Ledet,0,113,230,0.49130434782608695,114,231,0,0,0,0,0,NA,0,59,60,0,Decision,3,05:00:00,3,W,Men_Heavyweight,3770,107,0,107,0.4935064935064935,0.9956709956709957,0.4924078091106291
2016-07-30,Robbie Lawler,0,3,6,0.5,4,7,0,0,0,0,0,NA,1,8,8,0,KO/TKO,1,02:12:00,5,L,Men_Welterweight,3769,3,0,3,0.5714285714285714,0.8571428571428571,0.5384615384615384
2016-07-30,Tyron Woodley,1,8,11,0.7272727272727273,8,11,0,0,0,0,0,NA,0,3,4,0,KO/TKO,1,02:12:00,5,W,Men_Welterweight,3769,3,0,3,0.7272727272727273,1,0.7272727272727273
2016-07-30,Rose Namajunas,0,70,145,0.4827586206896552,74,149,2,6,0.3333333333333333,0,0,NA,0,84,128,0,Decision,3,05:00:00,3,L,Women_Strawweight,3768,158,0,165,0.49664429530201343,0.9731543624161074,0.4897959183673469
2016-07-30,Karolina Kowalkiewicz,0,84,242,0.34710743801652894,128,293,0,0,0,0,0,NA,0,70,74,2,Decision,3,05:00:00,3,W,Women_Strawweight,3768,75,4,75,0.43686006825938567,0.825938566552901,0.39626168224299063
2016-07-30,Matt Brown,0,7,17,0.4117647058823529,7,17,0,1,0,0,0,NA,2,21,29,0,KO/TKO,1,01:46:00,3,L,Men_Welterweight,3767,13,0,14,0.4117647058823529,1,0.4117647058823529
2016-07-30,Jake Ellenberger,2,21,34,0.6176470588235294,29,43,0,0,0,0,0,NA,0,7,7,0,KO/TKO,1,01:46:00,3,W,Men_Welterweight,3767,10,1,10,0.6744186046511628,0.7906976744186046,0.6493506493506493
2016-07-30,Francisco Rivera,0,55,158,0.34810126582278483,59,163,0,0,0,0,0,NA,0,54,147,2,Decision,3,05:00:00,3,L,Men_Bantamweight,3766,102,4,112,0.3619631901840491,0.9693251533742331,0.35514018691588783
2016-07-30,Erik Perez,0,54,156,0.34615384615384615,147,259,2,6,0.3333333333333333,0,0,NA,0,55,59,0,Decision,3,05:00:00,3,W,Men_Bantamweight,3766,103,0,104,0.5675675675675675,0.6023166023166023,0.4843373493975904
2016-07-30,Ryan Benoit,1,31,58,0.5344827586206896,45,76,0,1,0,0,0,NA,0,22,67,5,Decision,3,05:00:00,3,W,Men_Flyweight,3765,38,9,49,0.5921052631578947,0.7631578947368421,0.5671641791044776
2016-07-30,Fredy Serrano,0,22,60,0.36666666666666664,67,116,5,14,0.35714285714285715,0,0,NA,1,31,45,0,Decision,3,05:00:00,3,L,Men_Flyweight,3765,27,1,31,0.5775862068965517,0.5172413793103449,0.5056818181818182
2016-07-30,Nikita Krylov,1,60,118,0.5084745762711864,70,128,0,0,0,0,0,NA,0,26,36,1,KO/TKO,2,00:40:00,3,W,Men_Heavyweight,3764,29,0,29,0.546875,0.921875,0.5284552845528455
2016-07-30,Ed Herman,0,26,55,0.4727272727272727,36,65,1,1,1,0,0,NA,1,60,70,0,KO/TKO,2,00:40:00,3,L,Men_Heavyweight,3764,58,0,58,0.5538461538461539,0.8461538461538461,0.5166666666666667
2016-07-30,Ross Pearson,0,52,138,0.37681159420289856,53,139,2,2,1,0,0,NA,1,113,130,1,Decision,3,05:00:00,3,L,Men_Welterweight,3763,143,0,147,0.381294964028777,0.9928057553956835,0.37906137184115524
2016-07-30,Jorge Masvidal,1,113,256,0.44140625,130,277,1,1,1,0,0,NA,0,52,53,2,Decision,3,05:00:00,3,W,Men_Welterweight,3763,86,0,86,0.4693140794223827,0.924187725631769,0.45590994371482174
2016-07-30,Anthony Hamilton,1,9,16,0.5625,11,18,0,0,0,0,0,NA,0,1,2,0,KO/TKO,1,00:14:00,3,W,Men_Heavyweight,3762,2,0,2,0.6111111111111112,0.8888888888888888,0.5882352941176471
2016-07-30,Damian Grabowski,0,1,3,0.3333333333333333,2,4,0,0,0,0,0,NA,1,9,11,0,KO/TKO,1,00:14:00,3,L,Men_Heavyweight,3762,7,0,7,0.5,0.75,0.42857142857142855
2016-07-30,Wilson Reis,0,4,8,0.5,12,17,3,5,0.6,1,0,NA,0,5,8,0,Submission,1,01:49:00,3,W,Men_Flyweight,3761,8,0,8,0.7058823529411765,0.47058823529411764,0.64
2016-07-30,Hector Sandoval,0,5,13,0.38461538461538464,8,16,0,0,0,0,1,NA,0,4,12,3,Submission,1,01:49:00,3,L,Men_Flyweight,3761,4,2,5,0.5,0.8125,0.4482758620689655
2016-07-30,Michael Graves,0,9,20,0.45,27,40,3,6,0.5,0,0,NA,0,17,60,1,Decision,3,05:00:00,3,D,Men_Welterweight,3760,40,1,47,0.675,0.5,0.6
2016-07-30,Bojan Velickovic,0,17,57,0.2982456140350877,60,107,1,2,0.5,0,0,NA,0,9,27,3,Decision,3,05:00:00,3,D,Men_Welterweight,3760,11,3,13,0.5607476635514018,0.5327102803738317,0.4695121951219512
2016-07-30,Cesar Arzamendia,0,17,27,0.6296296296296297,17,27,0,0,0,1,0,NA,2,22,25,0,KO/TKO,1,02:27:00,3,L,Men_Lightweight,3759,20,0,21,0.6296296296296297,1,0.6296296296296297
2016-07-30,Damien Brown,2,22,42,0.5238095238095238,25,46,0,0,0,0,0,NA,0,17,17,0,KO/TKO,1,02:27:00,3,W,Men_Lightweight,3759,10,0,10,0.5434782608695652,0.9130434782608695,0.5340909090909091
2016-07-23,Holly Holm,0,54,211,0.2559241706161137,73,231,0,0,0,0,0,NA,0,87,119,3,Decision,5,05:00:00,5,L,Women_Bantamweight,3758,98,4,98,0.31601731601731603,0.9134199134199135,0.2873303167420814
2016-07-23,Valentina Shevchenko,0,87,185,0.4702702702702703,119,217,3,7,0.42857142857142855,0,0,NA,0,54,73,0,Decision,5,05:00:00,5,W,Women_Bantamweight,3758,157,0,158,0.5483870967741935,0.8525345622119815,0.5124378109452736
2016-07-23,Edson Barboza,0,56,136,0.4117647058823529,63,144,1,1,1,0,0,NA,0,39,42,0,Decision,3,05:00:00,3,W,Men_Lightweight,3757,90,5,93,0.4375,0.9444444444444444,0.425
2016-07-23,Gilbert Melendez,0,39,129,0.3023255813953488,42,135,0,5,0,0,0,NA,0,56,63,1,Decision,3,05:00:00,3,L,Men_Lightweight,3757,80,0,81,0.3111111111111111,0.9555555555555556,0.3068181818181818
2016-07-23,Francis Ngannou,0,8,20,0.4,9,21,0,0,0,0,0,NA,0,3,3,0,KO/TKO,1,01:34:00,3,W,Men_Heavyweight,3756,3,1,3,0.42857142857142855,0.9523809523809523,0.4146341463414634
2016-07-23,Bojan Mihajlovic,0,3,6,0.5,3,6,0,1,0,0,0,NA,0,8,9,0,KO/TKO,1,01:34:00,3,L,Men_Heavyweight,3756,12,0,12,0.5,1,0.5
2016-07-23,Felice Herrig,0,13,30,0.43333333333333335,15,32,1,1,1,1,0,NA,0,5,7,0,Submission,1,01:59:00,3,W,Women_Strawweight,3755,12,0,12,0.46875,0.9375,0.45161290322580644
2016-07-23,Kailin Curran,0,5,17,0.29411764705882354,7,19,0,0,0,0,0,NA,0,13,15,1,Submission,1,01:59:00,3,L,Women_Strawweight,3755,17,0,17,0.3684210526315789,0.8947368421052632,0.3333333333333333
2016-07-23,Frankie Saenz,0,45,116,0.3879310344827586,59,132,1,4,0.25,0,0,NA,1,42,52,0,KO/TKO,3,01:54:00,3,L,Men_Bantamweight,3754,87,1,87,0.44696969696969696,0.8787878787878788,0.41935483870967744
2016-07-23,Eddie Wineland,1,42,129,0.32558139534883723,52,139,0,1,0,0,0,NA,0,45,59,1,KO/TKO,3,01:54:00,3,W,Men_Bantamweight,3754,71,3,73,0.37410071942446044,0.9280575539568345,0.35074626865671643
2016-07-23,Darren Elkins,0,33,57,0.5789473684210527,206,256,5,6,0.8333333333333334,0,0,NA,0,20,67,0,Decision,3,05:00:00,3,W,Men_Featherweight,3753,18,0,32,0.8046875,0.22265625,0.7635782747603834
2016-07-23,Godofredo Pepey,0,20,38,0.5263157894736842,67,99,0,0,0,2,1,NA,0,33,206,5,Decision,3,05:00:00,3,L,Men_Featherweight,3753,24,1,50,0.6767676767676768,0.3838383838383838,0.635036496350365
2016-07-23,Kamaru Usman,0,41,67,0.6119402985074627,155,195,5,9,0.5555555555555556,0,0,NA,0,8,11,0,Decision,3,05:00:00,3,W,Men_Welterweight,3752,7,0,7,0.7948717948717948,0.3435897435897436,0.7480916030534351
2016-07-23,Alexander Yakovlev,0,8,15,0.5333333333333333,11,18,0,0,0,0,0,NA,0,41,155,5,Decision,3,05:00:00,3,L,Men_Welterweight,3752,26,4,40,0.6111111111111112,0.8333333333333334,0.5757575757575758
2016-07-23,Michel Prazeres,0,48,77,0.6233766233766234,70,101,7,14,0.5,1,1,NA,0,14,39,0,Decision,3,05:00:00,3,W,Men_Lightweight,3751,39,0,39,0.693069306930693,0.7623762376237624,0.6629213483146067
2016-07-23,JC Cottrell,0,14,53,0.2641509433962264,39,78,0,0,0,0,1,NA,0,48,70,7,Decision,3,05:00:00,3,L,Men_Lightweight,3751,29,7,31,0.5,0.6794871794871795,0.40458015267175573
2016-07-23,Alex Oliveira,0,58,78,0.7435897435897436,156,196,2,8,0.25,0,0,NA,0,12,30,0,Decision,3,05:00:00,3,W,Men_Welterweight,3750,14,1,18,0.7959183673469388,0.3979591836734694,0.781021897810219
2016-07-23,James Moontasri,0,12,26,0.46153846153846156,30,48,0,1,0,0,0,NA,0,58,156,2,Decision,3,05:00:00,3,L,Men_Welterweight,3750,20,6,40,0.625,0.5416666666666666,0.5675675675675675
2016-07-23,Jim Alers,0,41,100,0.41,49,110,4,10,0.4,0,0,NA,0,76,95,1,Decision,3,05:00:00,3,L,Men_Featherweight,3749,149,1,150,0.44545454545454544,0.9090909090909091,0.42857142857142855
2016-07-23,Jason Knight,0,76,225,0.3377777777777778,95,245,1,2,0.5,0,0,NA,0,41,49,4,Decision,3,05:00:00,3,W,Men_Featherweight,3749,59,6,61,0.3877551020408163,0.9183673469387755,0.3638297872340426
2016-07-23,Luis Henrique,0,20,43,0.46511627906976744,77,141,1,7,0.14285714285714285,1,0,NA,0,14,66,0,Submission,2,03:58:00,3,W,Men_Heavyweight,3748,20,1,29,0.5460992907801419,0.3049645390070922,0.5271739130434783
2016-07-23,Dmitrii Smoliakov,0,14,34,0.4117647058823529,66,95,0,1,0,0,0,NA,0,20,77,1,Submission,2,03:58:00,3,L,Men_Heavyweight,3748,23,6,64,0.6947368421052632,0.35789473684210527,0.6201550387596899
2016-07-13,Michael McDonald,0,14,30,0.4666666666666667,14,30,0,0,0,0,0,NA,2,26,28,0,KO/TKO,1,02:43:00,5,L,Men_Bantamweight,3747,29,0,29,0.4666666666666667,1,0.4666666666666667
2016-07-13,John Lineker,2,26,55,0.4727272727272727,28,57,0,0,0,0,0,NA,0,14,14,0,KO/TKO,1,02:43:00,5,W,Men_Bantamweight,3747,16,0,16,0.49122807017543857,0.9649122807017544,0.48214285714285715
2016-07-13,Tony Ferguson,0,66,119,0.5546218487394958,69,122,0,0,0,3,0,NA,1,40,42,0,Submission,2,02:22:00,3,W,Men_Lightweight,3746,70,2,70,0.5655737704918032,0.9754098360655737,0.5601659751037344
2016-07-13,Lando Vannata,1,40,110,0.36363636363636365,42,112,0,2,0,0,0,NA,0,66,69,0,Submission,2,02:22:00,3,L,Men_Lightweight,3746,53,0,53,0.375,0.9821428571428571,0.36936936936936937
2016-07-13,Tim Boetsch,0,38,58,0.6551724137931034,98,119,2,2,1,0,0,NA,0,17,23,0,KO/TKO,2,03:49:00,3,W,Men_Middleweight,3745,22,3,24,0.8235294117647058,0.48739495798319327,0.768361581920904
2016-07-13,Josh Samman,0,17,39,0.4358974358974359,23,47,0,3,0,0,0,NA,0,38,98,2,KO/TKO,2,03:49:00,3,L,Men_Middleweight,3745,20,0,21,0.48936170212765956,0.8297872340425532,0.46511627906976744
2016-07-13,Aleksei Oleinik,0,8,28,0.2857142857142857,60,84,4,7,0.5714285714285714,2,1,NA,0,26,100,1,Decision,3,05:00:00,3,L,Men_Heavyweight,3744,11,0,11,0.7142857142857143,0.3333333333333333,0.6071428571428571
2016-07-13,Daniel Omielanczuk,0,26,37,0.7027027027027027,100,111,1,1,1,0,2,NA,0,8,60,4,Decision,3,05:00:00,3,W,Men_Heavyweight,3744,20,3,24,0.9009009009009009,0.3333333333333333,0.8513513513513513
2016-07-13,Kyle Noke,0,44,77,0.5714285714285714,48,81,2,2,1,0,0,NA,1,41,45,0,Submission,2,04:59:00,3,L,Men_Welterweight,3743,72,2,72,0.5925925925925926,0.9506172839506173,0.5822784810126582
2016-07-13,Keita Nakamura,1,41,113,0.36283185840707965,45,117,0,2,0,1,0,NA,0,44,48,2,Submission,2,04:59:00,3,W,Men_Welterweight,3743,33,0,33,0.38461538461538464,0.9658119658119658,0.3739130434782609
2016-07-13,Louis Smolka,0,82,113,0.7256637168141593,138,178,3,6,0.5,7,3,NA,0,4,8,0,KO/TKO,2,04:41:00,3,W,Men_Flyweight,3742,4,0,4,0.7752808988764045,0.6348314606741573,0.7560137457044673
2016-07-13,Ben Nguyen,0,4,8,0.5,8,12,0,0,0,1,2,NA,0,82,138,3,KO/TKO,2,04:41:00,3,L,Men_Flyweight,3742,31,3,40,0.6666666666666666,0.6666666666666666,0.6
2016-07-13,Lauren Murphy,0,38,143,0.26573426573426573,87,200,1,4,0.25,0,0,NA,0,45,67,0,Decision,3,05:00:00,3,L,Women_Bantamweight,3741,94,1,95,0.435,0.715,0.36443148688046645
2016-07-13,Katlyn Chookagian,0,45,139,0.3237410071942446,67,162,0,1,0,0,0,NA,0,38,87,1,Decision,3,05:00:00,3,W,Women_Bantamweight,3741,105,3,113,0.41358024691358025,0.8580246913580247,0.37209302325581395
2016-07-13,Eric Spicely,0,7,9,0.7777777777777778,8,10,0,4,0,0,0,NA,0,8,13,0,Submission,1,02:43:00,3,L,Men_Middleweight,3740,7,0,7,0.8,0.9,0.7894736842105263
2016-07-13,Sam Alvey,0,8,15,0.5333333333333333,13,20,0,0,0,1,0,NA,0,7,8,0,Submission,1,02:43:00,3,W,Men_Middleweight,3740,2,4,2,0.65,0.75,0.6
2016-07-13,Cortney Casey,0,19,28,0.6785714285714286,31,42,2,2,1,0,0,NA,0,5,5,0,KO/TKO,1,02:36:00,3,W,Women_Strawweight,3739,7,0,7,0.7380952380952381,0.6666666666666666,0.7142857142857143
2016-07-13,Cristina Stanciu,0,5,12,0.4166666666666667,5,12,0,0,0,0,0,NA,0,19,31,2,KO/TKO,1,02:36:00,3,L,Women_Strawweight,3739,9,0,11,0.4166666666666667,1,0.4166666666666667
2016-07-13,Scott Holtzman,1,53,99,0.5353535353535354,120,177,3,3,1,1,1,NA,0,28,55,1,Decision,3,05:00:00,3,W,Men_Lightweight,3738,65,8,69,0.6779661016949152,0.559322033898305,0.6268115942028986
2016-07-13,Cody Pfister,0,28,93,0.3010752688172043,55,124,1,9,0.1111111111111111,0,2,NA,1,53,120,3,Decision,3,05:00:00,3,L,Men_Lightweight,3738,46,0,57,0.4435483870967742,0.75,0.3824884792626728
2016-07-13,Rani Yahya,0,40,75,0.5333333333333333,109,148,3,6,0.5,1,0,NA,0,14,26,1,Submission,3,04:19:00,3,W,Men_Bantamweight,3737,20,0,20,0.7364864864864865,0.5067567567567568,0.6681614349775785
2016-07-13,Matthew Lopez,0,14,34,0.4117647058823529,26,46,1,1,1,2,1,NA,0,40,109,3,Submission,3,04:19:00,3,L,Men_Bantamweight,3737,35,3,39,0.5652173913043478,0.7391304347826086,0.5
2016-07-13,Devin Clark,1,14,20,0.7,30,37,1,1,1,1,0,NA,1,18,20,0,KO/TKO,1,04:57:00,3,L,Men_Middleweight,3736,13,0,13,0.8108108108108109,0.5405405405405406,0.7719298245614035
2016-07-13,Alex Nicholson,1,18,31,0.5806451612903226,20,33,0,0,0,0,0,NA,1,14,30,1,KO/TKO,1,04:57:00,3,W,Men_Middleweight,3736,6,0,7,0.6060606060606061,0.9393939393939394,0.59375
2016-07-09,Miesha Tate,0,3,15,0.2,3,15,0,5,0,0,0,NA,0,40,40,0,Submission,1,03:16:00,5,L,Women_Bantamweight,3735,23,0,23,0.2,1,0.2
2016-07-09,Amanda Nunes,0,40,63,0.6349206349206349,40,63,0,0,0,1,0,NA,0,3,3,0,Submission,1,03:16:00,5,W,Women_Bantamweight,3735,12,5,12,0.6349206349206349,1,0.6349206349206349
2016-07-09,Brock Lesnar,0,51,75,0.68,137,167,4,8,0.5,0,0,NA,0,13,46,0,Overturned,3,05:00:00,3,N,Men_Heavyweight,3734,19,0,22,0.8203592814371258,0.4491017964071856,0.7768595041322314
2016-07-09,Mark Hunt,0,13,32,0.40625,46,68,0,0,0,0,0,NA,0,51,137,4,Overturned,3,05:00:00,3,D,Men_Heavyweight,3734,24,4,30,0.6764705882352942,0.47058823529411764,0.59
2016-07-09,Daniel Cormier,0,33,64,0.515625,153,208,3,3,1,0,0,NA,0,17,30,0,Decision,3,05:00:00,3,W,Men_Heavyweight,3733,26,0,26,0.7355769230769231,0.3076923076923077,0.6838235294117647
2016-07-09,Anderson Silva,0,17,43,0.3953488372093023,30,56,0,0,0,0,0,NA,0,33,153,3,Decision,3,05:00:00,3,L,Men_Heavyweight,3733,31,0,55,0.5357142857142857,0.7678571428571429,0.47474747474747475
2016-07-09,Jose Aldo,0,80,192,0.4166666666666667,81,193,0,0,0,0,0,NA,0,79,81,0,Decision,5,05:00:00,5,W,Men_Featherweight,3732,185,11,186,0.41968911917098445,0.9948186528497409,0.41818181818181815
2016-07-09,Frankie Edgar,0,79,264,0.29924242424242425,81,267,0,11,0,0,0,NA,0,80,81,0,Decision,5,05:00:00,5,L,Men_Featherweight,3732,112,0,112,0.30337078651685395,0.9887640449438202,0.3013182674199623
2016-07-09,Cain Velasquez,1,50,79,0.6329113924050633,90,124,1,3,0.3333333333333333,0,0,NA,0,6,6,0,KO/TKO,1,04:57:00,3,W,Men_Heavyweight,3731,21,0,21,0.7258064516129032,0.6370967741935484,0.6896551724137931
2016-07-09,Travis Browne,0,6,27,0.2222222222222222,6,27,0,0,0,0,0,NA,1,50,90,1,KO/TKO,1,04:57:00,3,L,Men_Heavyweight,3731,29,2,34,0.2222222222222222,1,0.2222222222222222
2016-07-09,Cat Zingano,0,11,23,0.4782608695652174,23,37,3,4,0.75,0,2,NA,0,12,129,2,Decision,3,05:00:00,3,L,Women_Bantamweight,3730,9,1,21,0.6216216216216216,0.6216216216216216,0.5666666666666667
2016-07-09,Julianna Pena,0,12,21,0.5714285714285714,129,150,2,3,0.6666666666666666,1,1,NA,0,11,23,3,Decision,3,05:00:00,3,W,Women_Bantamweight,3730,12,1,14,0.86,0.14,0.8245614035087719
2016-07-09,Johny Hendricks,0,70,157,0.445859872611465,90,177,1,5,0.2,0,0,NA,0,124,134,0,Decision,3,05:00:00,3,L,Men_Welterweight,3729,125,1,125,0.5084745762711864,0.8870056497175142,0.47904191616766467
2016-07-09,Kelvin Gastelum,0,124,249,0.4979919678714859,134,259,0,1,0,0,0,NA,0,70,90,1,Decision,3,05:00:00,3,W,Men_Welterweight,3729,87,4,87,0.5173745173745173,0.9613899613899614,0.5078740157480315
2016-07-09,TJ Dillashaw,0,64,195,0.3282051282051282,72,205,1,5,0.2,0,0,NA,0,49,52,0,Decision,3,05:00:00,3,W,Men_Bantamweight,3728,91,2,91,0.35121951219512193,0.9512195121951219,0.34
2016-07-09,Raphael Assuncao,0,49,140,0.35,52,143,0,2,0,0,0,NA,0,64,72,1,Decision,3,05:00:00,3,L,Men_Bantamweight,3728,131,4,133,0.36363636363636365,0.9790209790209791,0.3568904593639576
2016-07-09,Sage Northcutt,0,41,66,0.6212121212121212,106,135,0,2,0,1,1,NA,0,16,26,4,Decision,3,05:00:00,3,W,Men_Lightweight,3727,20,6,22,0.7851851851851852,0.4888888888888889,0.7313432835820896
2016-07-09,Enrique Marin,0,16,36,0.4444444444444444,26,48,4,10,0.4,2,0,NA,0,41,106,0,Decision,3,05:00:00,3,L,Men_Lightweight,3727,25,2,29,0.5416666666666666,0.75,0.5
2016-07-09,Diego Sanchez,0,6,10,0.6,7,11,0,0,0,0,0,NA,1,22,28,0,KO/TKO,1,01:26:00,3,L,Men_Lightweight,3726,11,0,12,0.6363636363636364,0.9090909090909091,0.6190476190476191
2016-07-09,Joe Lauzon,1,22,33,0.6666666666666666,28,40,0,0,0,0,0,NA,0,6,7,0,KO/TKO,1,01:26:00,3,W,Men_Lightweight,3726,4,0,4,0.7,0.825,0.684931506849315
2016-07-09,Gegard Mousasi,1,21,34,0.6176470588235294,39,55,2,2,1,0,0,NA,0,5,5,0,KO/TKO,1,04:32:00,3,W,Men_Middleweight,3725,8,0,8,0.7090909090909091,0.6181818181818182,0.6741573033707865
2016-07-09,Thiago Santos,0,5,13,0.38461538461538464,5,13,0,0,0,0,0,NA,1,21,39,2,KO/TKO,1,04:32:00,3,L,Men_Middleweight,3725,13,0,16,0.38461538461538464,1,0.38461538461538464
2016-07-09,Jim Miller,0,8,26,0.3076923076923077,13,32,1,1,1,0,0,NA,0,1,1,0,KO/TKO,1,02:18:00,3,W,Men_Lightweight,3724,4,0,4,0.40625,0.8125,0.3620689655172414
2016-07-09,Takanori Gomi,0,1,5,0.2,1,5,0,0,0,0,0,NA,0,8,13,1,KO/TKO,1,02:18:00,3,L,Men_Lightweight,3724,18,0,19,0.2,1,0.2
2016-07-08,Joanna Jedrzejczyk,0,176,330,0.5333333333333333,194,351,1,2,0.5,0,0,NA,1,63,101,4,Decision,5,05:00:00,5,W,Women_Strawweight,3723,87,9,90,0.5527065527065527,0.9401709401709402,0.5433186490455213
2016-07-08,Claudia Gadelha,1,63,150,0.42,101,191,4,13,0.3076923076923077,0,0,NA,0,176,194,1,Decision,5,05:00:00,5,L,Women_Strawweight,3723,154,1,157,0.5287958115183246,0.7853403141361257,0.4809384164222874
2016-07-08,Andrew Sanchez,0,31,43,0.7209302325581395,118,159,6,12,0.5,0,0,NA,0,14,58,0,Decision,3,05:00:00,3,W,Men_Heavyweight,3722,13,0,18,0.7421383647798742,0.27044025157232704,0.7376237623762376
2016-07-08,Khalil Rountree Jr.,0,14,27,0.5185185185185185,58,76,0,0,0,0,0,NA,0,31,118,6,Decision,3,05:00:00,3,L,Men_Heavyweight,3722,12,6,41,0.7631578947368421,0.35526315789473684,0.6990291262135923
2016-07-08,Tatiana Suarez,0,16,19,0.8421052631578947,38,43,3,3,1,1,0,NA,0,1,4,0,Submission,1,03:43:00,3,W,Women_Strawweight,3721,3,0,3,0.8837209302325582,0.4418604651162791,0.8709677419354839
2016-07-08,Amanda Cooper,0,1,4,0.25,4,7,0,0,0,2,1,NA,0,16,38,3,Submission,1,03:43:00,3,L,Women_Strawweight,3721,3,0,5,0.5714285714285714,0.5714285714285714,0.45454545454545453
2016-07-08,Ross Pearson,0,54,115,0.46956521739130436,76,140,0,2,0,0,0,NA,0,80,116,1,Decision,3,05:00:00,3,L,Men_Lightweight,3720,70,5,74,0.5428571428571428,0.8214285714285714,0.5098039215686274
2016-07-08,Will Brooks,0,80,150,0.5333333333333333,116,190,1,6,0.16666666666666666,0,0,NA,0,54,76,0,Decision,3,05:00:00,3,W,Men_Lightweight,3720,61,2,64,0.6105263157894737,0.7894736842105263,0.5764705882352941
2016-07-08,Dooho Choi,1,4,7,0.5714285714285714,6,11,0,0,0,0,0,NA,0,2,13,2,KO/TKO,1,02:42:00,3,W,Men_Featherweight,3719,3,0,4,0.5454545454545454,0.6363636363636364,0.5555555555555556
2016-07-08,Thiago Tavares,0,2,5,0.4,13,17,2,2,1,0,0,NA,1,4,6,0,KO/TKO,1,02:42:00,3,L,Men_Featherweight,3719,3,0,5,0.7647058823529411,0.29411764705882354,0.6818181818181818
2016-07-08,Joaquim Silva,1,6,8,0.75,6,8,0,1,0,0,0,NA,0,2,2,0,KO/TKO,1,00:34:00,3,W,Men_Lightweight,3718,1,0,1,0.75,1,0.75
2016-07-08,Andrew Holbrook,0,2,3,0.6666666666666666,2,3,0,0,0,0,0,NA,1,6,6,0,KO/TKO,1,00:34:00,3,L,Men_Lightweight,3718,2,1,2,0.6666666666666666,1,0.6666666666666666
2016-07-08,Gray Maynard,0,30,71,0.4225352112676056,42,85,3,7,0.42857142857142855,1,1,NA,0,32,47,2,Decision,3,05:00:00,3,W,Men_Featherweight,3717,69,5,72,0.49411764705882355,0.8352941176470589,0.46153846153846156
2016-07-08,Fernando Bruno,0,32,101,0.31683168316831684,47,119,2,7,0.2857142857142857,1,0,NA,0,30,42,3,Decision,3,05:00:00,3,L,Men_Featherweight,3717,41,4,43,0.3949579831932773,0.8487394957983193,0.35909090909090907
